Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Philippines,PHL,2022,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,9.1
Philippines,PHL,2017,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,10.9
Philippines,PHL,2013,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,12.9
Philippines,PHL,2008,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,14.1
Philippines,PHL,2003,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,24.1
Philippines,PHL,2022,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,1.1
Philippines,PHL,2017,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,1.3
Philippines,PHL,2013,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,1.6
Philippines,PHL,2008,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,1.9
Philippines,PHL,2003,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,3.3
Philippines,PHL,2020,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.18
Philippines,PHL,2019,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.4
Philippines,PHL,2018,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.4
Philippines,PHL,2017,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.35
Philippines,PHL,2016,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.29
Philippines,PHL,2015,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.27
Philippines,PHL,2014,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.27
Philippines,PHL,2013,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.36
Philippines,PHL,2012,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.41
Philippines,PHL,2011,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.48
Philippines,PHL,2010,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.39
Philippines,PHL,2009,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.31
Philippines,PHL,2008,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.22
Philippines,PHL,2007,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.17
Philippines,PHL,2006,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.17
Philippines,PHL,2005,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.2
Philippines,PHL,2004,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.24
Philippines,PHL,2003,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.26
Philippines,PHL,2002,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.26
Philippines,PHL,2001,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.29
Philippines,PHL,2000,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,2.29
Philippines,PHL,2020,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.66
Philippines,PHL,2019,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,6.18
Philippines,PHL,2018,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,6.18
Philippines,PHL,2017,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,6.04
Philippines,PHL,2016,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.9
Philippines,PHL,2015,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.85
Philippines,PHL,2014,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.84
Philippines,PHL,2013,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,6.06
Philippines,PHL,2012,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,6.17
Philippines,PHL,2011,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,6.33
Philippines,PHL,2010,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,6.12
Philippines,PHL,2009,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.93
Philippines,PHL,2008,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.7
Philippines,PHL,2007,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.59
Philippines,PHL,2006,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.57
Philippines,PHL,2005,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.64
Philippines,PHL,2004,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.74
Philippines,PHL,2003,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.76
Philippines,PHL,2002,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.77
Philippines,PHL,2001,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.82
Philippines,PHL,2000,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.82
Philippines,PHL,2020,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.1
Philippines,PHL,2019,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.92
Philippines,PHL,2018,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.92
Philippines,PHL,2017,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.71
Philippines,PHL,2016,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.49
Philippines,PHL,2015,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.42
Philippines,PHL,2014,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.41
Philippines,PHL,2013,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.76
Philippines,PHL,2012,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.92
Philippines,PHL,2011,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,10.19
Philippines,PHL,2010,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.86
Philippines,PHL,2009,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.54
Philippines,PHL,2008,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.17
Philippines,PHL,2007,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,8.99
Philippines,PHL,2006,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,8.96
Philippines,PHL,2005,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.06
Philippines,PHL,2004,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.22
Philippines,PHL,2003,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.26
Philippines,PHL,2002,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.28
Philippines,PHL,2001,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.36
Philippines,PHL,2000,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,9.36
Philippines,PHL,2019,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,12.3
Philippines,PHL,2018,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,12.8
Philippines,PHL,2017,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,13.3
Philippines,PHL,2016,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,13.9
Philippines,PHL,2015,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,14.5
Philippines,PHL,2014,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,15.2
Philippines,PHL,2013,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,15.9
Philippines,PHL,2012,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,16.9
Philippines,PHL,2011,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,17.8
Philippines,PHL,2010,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,18.7
Philippines,PHL,2009,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,19.5
Philippines,PHL,2008,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,20.2
Philippines,PHL,2007,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,21.1
Philippines,PHL,2006,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,21.8
Philippines,PHL,2005,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,22.2
Philippines,PHL,2004,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,22.8
Philippines,PHL,2003,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,23.3
Philippines,PHL,2002,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,23.8
Philippines,PHL,2001,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,24.3
Philippines,PHL,2000,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,25
Philippines,PHL,2019,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,13.5
Philippines,PHL,2018,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,13.8
Philippines,PHL,2017,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,14.2
Philippines,PHL,2016,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,14.7
Philippines,PHL,2015,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,15.3
Philippines,PHL,2014,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,16.1
Philippines,PHL,2013,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,17.1
Philippines,PHL,2012,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,18.5
Philippines,PHL,2011,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,19.9
Philippines,PHL,2010,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,21.5
Philippines,PHL,2009,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,23
Philippines,PHL,2008,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,24.6
Philippines,PHL,2007,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,26.3
Philippines,PHL,2006,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,27.9
Philippines,PHL,2005,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,29.2
Philippines,PHL,2004,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,30.6
Philippines,PHL,2003,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,31.8
Philippines,PHL,2002,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,32.9
Philippines,PHL,2001,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,34
Philippines,PHL,2000,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,35
Philippines,PHL,2019,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,11.6
Philippines,PHL,2018,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,12.1
Philippines,PHL,2017,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,12.6
Philippines,PHL,2016,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,13.1
Philippines,PHL,2015,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,13.7
Philippines,PHL,2014,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,14.2
Philippines,PHL,2013,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,14.9
Philippines,PHL,2012,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,15.8
Philippines,PHL,2011,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,16.7
Philippines,PHL,2010,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,17.5
Philippines,PHL,2009,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,18.3
Philippines,PHL,2008,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,19
Philippines,PHL,2007,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,19.8
Philippines,PHL,2006,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,20.5
Philippines,PHL,2005,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,20.9
Philippines,PHL,2004,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,21.4
Philippines,PHL,2003,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,21.9
Philippines,PHL,2002,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,22.4
Philippines,PHL,2001,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,23
Philippines,PHL,2000,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,23.6
Philippines,PHL,2013,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,2.7
Philippines,PHL,2008,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,2.4
Philippines,PHL,2003,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,3.1
Philippines,PHL,2003,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,13.5
Philippines,PHL,2001,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,13
Philippines,PHL,2019,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,24.281664665108
Philippines,PHL,2015,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,25.7267317242772
Philippines,PHL,2010,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,28.2227662613871
Philippines,PHL,2000,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,35.7683203000139
Philippines,PHL,2023,Number of infant deaths,SH.DTH.IMRT,40449
Philippines,PHL,2022,Number of infant deaths,SH.DTH.IMRT,40828
Philippines,PHL,2021,Number of infant deaths,SH.DTH.IMRT,42060
Philippines,PHL,2020,Number of infant deaths,SH.DTH.IMRT,44392
Philippines,PHL,2019,Number of infant deaths,SH.DTH.IMRT,46743
Philippines,PHL,2018,Number of infant deaths,SH.DTH.IMRT,48923
Philippines,PHL,2017,Number of infant deaths,SH.DTH.IMRT,50757
Philippines,PHL,2016,Number of infant deaths,SH.DTH.IMRT,52617
Philippines,PHL,2015,Number of infant deaths,SH.DTH.IMRT,53616
Philippines,PHL,2014,Number of infant deaths,SH.DTH.IMRT,54727
Philippines,PHL,2013,Number of infant deaths,SH.DTH.IMRT,56106
Philippines,PHL,2012,Number of infant deaths,SH.DTH.IMRT,57123
Philippines,PHL,2011,Number of infant deaths,SH.DTH.IMRT,58133
Philippines,PHL,2010,Number of infant deaths,SH.DTH.IMRT,58758
Philippines,PHL,2009,Number of infant deaths,SH.DTH.IMRT,59010
Philippines,PHL,2008,Number of infant deaths,SH.DTH.IMRT,58837
Philippines,PHL,2007,Number of infant deaths,SH.DTH.IMRT,59017
Philippines,PHL,2006,Number of infant deaths,SH.DTH.IMRT,59203
Philippines,PHL,2005,Number of infant deaths,SH.DTH.IMRT,59417
Philippines,PHL,2004,Number of infant deaths,SH.DTH.IMRT,60425
Philippines,PHL,2003,Number of infant deaths,SH.DTH.IMRT,61312
Philippines,PHL,2002,Number of infant deaths,SH.DTH.IMRT,62276
Philippines,PHL,2001,Number of infant deaths,SH.DTH.IMRT,62810
Philippines,PHL,2000,Number of infant deaths,SH.DTH.IMRT,63130
Philippines,PHL,1999,Number of infant deaths,SH.DTH.IMRT,63650
Philippines,PHL,1998,Number of infant deaths,SH.DTH.IMRT,64258
Philippines,PHL,1997,Number of infant deaths,SH.DTH.IMRT,65423
Philippines,PHL,1996,Number of infant deaths,SH.DTH.IMRT,67041
Philippines,PHL,1995,Number of infant deaths,SH.DTH.IMRT,68685
Philippines,PHL,1994,Number of infant deaths,SH.DTH.IMRT,70280
Philippines,PHL,1993,Number of infant deaths,SH.DTH.IMRT,72395
Philippines,PHL,1992,Number of infant deaths,SH.DTH.IMRT,75784
Philippines,PHL,1991,Number of infant deaths,SH.DTH.IMRT,79453
Philippines,PHL,1990,Number of infant deaths,SH.DTH.IMRT,82659
Philippines,PHL,1989,Number of infant deaths,SH.DTH.IMRT,86459
Philippines,PHL,1988,Number of infant deaths,SH.DTH.IMRT,89899
Philippines,PHL,1987,Number of infant deaths,SH.DTH.IMRT,92516
Philippines,PHL,1986,Number of infant deaths,SH.DTH.IMRT,94762
Philippines,PHL,1985,Number of infant deaths,SH.DTH.IMRT,96182
Philippines,PHL,1984,Number of infant deaths,SH.DTH.IMRT,96193
Philippines,PHL,1983,Number of infant deaths,SH.DTH.IMRT,95002
Philippines,PHL,1982,Number of infant deaths,SH.DTH.IMRT,93250
Philippines,PHL,1981,Number of infant deaths,SH.DTH.IMRT,92042
Philippines,PHL,1980,Number of infant deaths,SH.DTH.IMRT,91405
Philippines,PHL,1979,Number of infant deaths,SH.DTH.IMRT,90500
Philippines,PHL,1978,Number of infant deaths,SH.DTH.IMRT,88478
Philippines,PHL,1977,Number of infant deaths,SH.DTH.IMRT,85673
Philippines,PHL,1976,Number of infant deaths,SH.DTH.IMRT,83554
Philippines,PHL,1975,Number of infant deaths,SH.DTH.IMRT,82024
Philippines,PHL,1974,Number of infant deaths,SH.DTH.IMRT,80560
Philippines,PHL,1973,Number of infant deaths,SH.DTH.IMRT,79554
Philippines,PHL,1972,Number of infant deaths,SH.DTH.IMRT,78999
Philippines,PHL,1971,Number of infant deaths,SH.DTH.IMRT,78568
Philippines,PHL,1970,Number of infant deaths,SH.DTH.IMRT,77918
Philippines,PHL,1969,Number of infant deaths,SH.DTH.IMRT,77323
Philippines,PHL,1968,Number of infant deaths,SH.DTH.IMRT,77257
Philippines,PHL,1967,Number of infant deaths,SH.DTH.IMRT,77591
Philippines,PHL,1966,Number of infant deaths,SH.DTH.IMRT,78021
Philippines,PHL,1965,Number of infant deaths,SH.DTH.IMRT,78372
Philippines,PHL,1964,Number of infant deaths,SH.DTH.IMRT,78547
Philippines,PHL,1963,Number of infant deaths,SH.DTH.IMRT,78581
Philippines,PHL,1962,Number of infant deaths,SH.DTH.IMRT,78371
Philippines,PHL,1961,Number of infant deaths,SH.DTH.IMRT,78266
Philippines,PHL,1960,Number of infant deaths,SH.DTH.IMRT,77861
Philippines,PHL,2019,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,5.96919013955976
Philippines,PHL,2015,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,7.05717713067493
Philippines,PHL,2010,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,7.76782005110682
Philippines,PHL,2000,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,9.05080302841632
Philippines,PHL,2023,Number of under-five deaths,SH.DTH.MORT,49616
Philippines,PHL,2022,Number of under-five deaths,SH.DTH.MORT,50701
Philippines,PHL,2021,Number of under-five deaths,SH.DTH.MORT,52715
Philippines,PHL,2020,Number of under-five deaths,SH.DTH.MORT,55827
Philippines,PHL,2019,Number of under-five deaths,SH.DTH.MORT,58844
Philippines,PHL,2018,Number of under-five deaths,SH.DTH.MORT,61606
Philippines,PHL,2017,Number of under-five deaths,SH.DTH.MORT,63952
Philippines,PHL,2016,Number of under-five deaths,SH.DTH.MORT,66279
Philippines,PHL,2015,Number of under-five deaths,SH.DTH.MORT,67756
Philippines,PHL,2014,Number of under-five deaths,SH.DTH.MORT,69321
Philippines,PHL,2013,Number of under-five deaths,SH.DTH.MORT,71120
Philippines,PHL,2012,Number of under-five deaths,SH.DTH.MORT,72511
Philippines,PHL,2011,Number of under-five deaths,SH.DTH.MORT,73855
Philippines,PHL,2010,Number of under-five deaths,SH.DTH.MORT,74806
Philippines,PHL,2009,Number of under-five deaths,SH.DTH.MORT,75395
Philippines,PHL,2008,Number of under-five deaths,SH.DTH.MORT,75651
Philippines,PHL,2007,Number of under-five deaths,SH.DTH.MORT,76340
Philippines,PHL,2006,Number of under-five deaths,SH.DTH.MORT,77109
Philippines,PHL,2005,Number of under-five deaths,SH.DTH.MORT,77986
Philippines,PHL,2004,Number of under-five deaths,SH.DTH.MORT,79649
Philippines,PHL,2003,Number of under-five deaths,SH.DTH.MORT,81197
Philippines,PHL,2002,Number of under-five deaths,SH.DTH.MORT,82792
